id,set_name,set_code,num_of_cards,tcg_date
a9cc1e0613d1b88098a29464879285a2,Summoned Skull Sample promotional card,SDY,1,2001-01-01
8d1bb889266b35581fb2812b9d5f4013,Legend of Blue Eyes White Dragon,LOB,355,2002-03-08
91883058af5c8218e84c2851f8b65e66,Yu-Gi-Oh! Dark Duel Stories promotional cards,DDS,6,2002-03-19
02f27695ca4bdcabb9641d8357fbcb9a,Starter Deck: Kaiba,SDK,96,2002-03-29
d36de46a616f5afc6714a16c2cd44e38,Starter Deck: Yugi,SDY,95,2002-03-29
ac6b7e2c6239479038488c7a86ab2084,Metal Raiders,MRD,432,2002-06-26
8ebf18c911c0733715eb38af8e85fa71,Tournament Pack: 1st Season,TP1,60,2002-09-01
0c74b9f9bffac3c9f054cd9bd4fdf9ab,Magic Ruler,MRL,235,2002-09-16
264ab25093b50bb322bdff24076a8645,Spell Ruler,SRL,208,2002-09-16
699f565eac16cb385f64a98e4109b84a,Tournament Pack: 2nd Season,TP2,30,2002-10-01
638cc352ccd256440043a22c74c6343d,Booster Pack Collectors Tins 2002,BPT,6,2002-10-04
0c202ec142984f12ab2b77fea86ba266,Yu-Gi-Oh! The Eternal Duelist Soul promotional cards,EDS,3,2002-10-15
6eba62842a4a2383961d7f49f358eee3,Pharaoh's Servant,PSV,315,2002-10-20
b15448b5205427858c1c5479de33acce,Yu-Gi-Oh! Forbidden Memories promotional cards,FMR,3,2002-11-25
1f71f2efe7c80b110308ff573d434dc7,"Shonen Jump Vol. 1, Issue 1 promotional card",JMP,1,2002-11-26
1502af8b651a37a72c5b12f676a02c9b,McDonald's Promotional Cards,MP1,15,2002-12-20
2dd8db4821a3b40d4ee430c00a9ae2ed,Duelist League Series 1 participation cards,DL1,4,2003-01-01
a287ea4287adf9a7f856017927969034,Yu-Gi-Oh! The Duelists of the Roses promotional cards,DOR,6,2003-02-16
d200ae4e449f181bf44980005fd109da,Labyrinth of Nightmare,LON,315,2003-03-01
9332d22b75a93d88f2c243f6b901239f,Tournament Pack: 3rd Season,TP3,20,2003-03-01
f1ea9ca7056002cd455126d9b1a8d415,Starter Deck: Joey,SDJ,50,2003-03-30
b907e796dcb4170016d887a9f7bfe89c,Starter Deck: Pegasus,SDP,50,2003-03-30
4d9ef5954900cb70e011a0e66b91bac4,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel promotional cards,SDD,6,2003-04-15
31e4c44e64a36366a45bd876f58ecf87,Legacy of Darkness,LOD,202,2003-06-06
e3a8225277580d9dac45d0e20f00b46a,Pharaonic Guardian,PGD,108,2003-07-18
7d722ae9091f636deb75655461cd8f45,Collectible Tins 2003,BPT,6,2003-09-01
5abdbb11b77fea2c353ce1b60f93b673,Tournament Pack 4,TP4,20,2003-10-01
9a10b12dc9c4bdc3d9af76cb0499d8f8,Magician's Force,MFC,108,2003-10-10
6cba933c7090ad997e7a8c7114a2a363,Duel Master's Guide promotional cards,DMG,1,2003-10-28
536235af7e8cc2f58a839e7293cb80a8,Yu-Gi-Oh! The Falsebound Kingdom promotional cards,TFK,6,2003-11-04
7a3f426a7e592e72f0d19b70b22e8255,Yu-Gi-Oh! The Sacred Cards promotional cards,TSC,6,2003-11-04
a4d54b44d1d9f995d880bc61823b3adc,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny Limited Collector's Edition,PCY,2,2003-11-18
4c9338bd0523f7e0ec0df9faaabe9592,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny promotional cards,PCY,10,2003-11-18
9ded067771dd7a4044333496beb490fd,Dark Crisis,DCR,212,2003-12-01
275cb6c0e5b3bb3a4a3de4620f6d1d77,Hobby League 1 participation cards B,HL1,2,2004-01-01
90492e7a6f08daf32d11bb9c58e3dcbf,"Shonen Jump Vol. 2, Issue 1 promotional card",JMP,1,2004-01-01
9f7121c498168be761589b69571d84f9,Yu-Gi-Oh! World Championship Tournament 2004 promotional cards,WC4,6,2004-02-10
b0f2c36a83e4cfc6e05d4a3571a93fce,Invasion of Chaos,IOC,224,2004-03-01
b16b9850ec7080f553e12ce446707a3d,Starter Deck: Kaiba Evolution,SKE,50,2004-03-01
c24bcca8f52acec4ed5fa42974bdaefc,Starter Deck: Yugi Evolution,SYE,50,2004-03-01
c7162a904e23d432209fb030d00a8c64,Yu-Gi-Oh! The Dawn of Destiny promotional cards,DOD,5,2004-03-23
5d1e307284f3af9c297a813c0f4080f9,Invasion of Chaos: Special Edition,IOC,4,2004-04-01
b622ebb13a8facb2acae1f4e76516c07,Yu-Gi-Oh! Power of Chaos: Kaiba the Revenge promotional cards,PCK,6,2004-04-06
70e53b592ef339bbd4aa22edf10b6bf9,Kids WB Duel of Destiny promotional card,EP1,1,2004-05-15
6f94febfd38938e60f1f68c51e77d088,Ancient Sanctuary,AST,112,2004-06-01
8ff246b923b199d6b955036bcff4528e,Yu-Gi-Oh! Trading Card Game Tour 2004 promotional card,EM1,1,2004-06-19
0399322c7300bb734d49f391575d643b,Yu-Gi-Oh! Power of Chaos: Joey the Passion promotional cards,PCJ,3,2004-06-29
bc237253446ac4371f26d8dd48f30046,Yu-Gi-Oh! Reshef of Destruction promotional cards,ROD,3,2004-06-29
e7badd24fcb26fe89b1eb57edd8f45fa,Exclusive Pack,EP1,8,2004-07-25
6e6afd14779d76ed4ad1cedf282bde2b,Yu-Gi-Oh! World Championship 2004 prize cards,WCS,3,2004-07-25
183ba16ab9ffda6d9c5fbd25e1bb0f32,Movie Pack,MOV,4,2004-08-13
357ae0d17a2349d64f5505785662dabb,Collectible Tins 2004,CT1,6,2004-09-01
7662365d0dd36d1aebf7e8f3be03ebb8,Hobby League 1 participation cards A,HL1,2,2004-10-01
2d7607052b1bcb3e3d6e5cf92fab2a3a,Soul of the Duelist,SOD,60,2004-10-01
b79d33fa1cb25ad31a52ba31540bd980,Dark Beginning 1,DB1,262,2004-10-12
91c1e51f956d40519feb760b360fc156,Yu-Gi-Oh! Destiny Board Traveler promotional cards,DBT,3,2004-10-26
1a08f259a83205672202673cff9509d3,"Swedish Shonen Jump 2004, Issue 2 promotional card",JMP,1,2004-11-01
004b9eb13e1396d606d21c4f5fed30d7,Tournament Pack 5,TP5,20,2004-11-01
8a855211e1f7cd0dcdb133b3b1f118c3,Rise of Destiny,RDS,60,2004-11-20
091fae35a5d60a685eded198cb0014e0,Yu-Gi-Oh! Capsule Monster Coliseum promotional cards,CMC,3,2004-11-26
416194c2018364c397f1583aed728e29,Duelist League Series 6 participation card,DL6,1,2004-12-01
b731c98702a3a68920d81534d554de8d,Master Collection Volume 1,MC1,6,2004-12-01
5a8ec4d897cb9a7fc6b66f4012b073e9,Shonen Jump Championship 2004 Prize Card,SJC,1,2004-12-04
716d915b53d24432fcff73d4993f6c59,Hobby League 1 participation cards C,HL1,2,2005-01-01
a7027d871401b0828dad46365c94cdc6,"Shonen Jump Vol. 3, Issue 1 promotional card",JMP,1,2005-01-01
4b3a87e8b78b5b86eab78614dd2589f9,Structure Deck: Deluxe Edition,SD2,2,2005-01-01
6eec74d3f0e78dd2ca4634abcb3905b6,Structure Deck: Dragon's Roar,SD1,28,2005-01-01
2c9760c9488051f001876532c761bf15,Structure Deck: Zombie Madness,SD2,28,2005-01-01
c7ea2769333b0ef812fadac2b3768c1c,Rise of Destiny: Special Edition,RDS,4,2005-02-01
6ee3661d1344cf72b306d5637f667f50,Yu-Gi-Oh! 7 Trials to Glory: World Championship Tournament 2005 promotional cards,WC5,3,2005-02-15
46327c258c95776be8c1b5863cb1f917,Flaming Eternity Sneak Peek Participation Card,SP1,1,2005-02-26
92a1030ed32f1b24fa1345f6db193241,Flaming Eternity,FET,60,2005-03-01
5c47e88732f386f382d2e2dae097a44f,Dark Revelation Volume 1,DR1,267,2005-03-19
ed68d1c3ddff23ffffeefafac441c813,Duelist League Series 7 participation card,DL7,1,2005-04-01
258d40d12ac3feb384038d65a449e309,Structure Deck: Blaze of Destruction,SD3,31,2005-05-09
3af8b79d378b9319b1305b50ab035be2,Structure Deck: Fury from the Deep,SD4,32,2005-05-09
e4b3d4280f050843826075651342a1da,The Lost Millennium Sneak Peek Participation Card,SP1,1,2005-05-28
0d205c15b2faee540c30c0053f6095d6,The Lost Millennium,TLM,60,2005-06-01
49f694a8c5b00f4d2de1b4c1413b42f4,Tournament Pack 6,TP6,20,2005-06-01
b66c6647286bdfea0985c6d1fb50793a,The Lost Millennium: Special Edition,TLM,4,2005-06-10
1f863410a9dd26bcaab1b9c1a34f31d5,Duelist League Series 8 participation card,DL8,1,2005-06-30
701e2e044393bfbc4f7cb10dd6d6390b,Dark Beginning 2,DB2,264,2005-07-27
dac0cc8c1f73cab6f0e6d58f3a259746,Make-A-Wish Foundation promotional card,TYL,1,2005-08-05
ad1bb6af50b6798e33e80fb70418575b,Cybernetic Revolution Sneak Peek Participation Card,SP1,1,2005-08-06
5ca5592fe1b0f36916a32a2a454401d7,Yu-Gi-Oh! World Championship 2005 prize cards,WCS,2,2005-08-07
bbb9b6b2190bc28c1d50136fc990cfd0,Cybernetic Revolution,CRV,60,2005-08-17
d1670d8160a369f1f3d8b91cb7ea2d7b,Shonen Jump Championship 2005 Prize Card,SJC,1,2005-08-20
70a3ad36116325ebc64af8848ae14adc,Yu-Gi-Oh! Nightmare Troubadour promotional cards,NTR,3,2005-08-30
6dace6deb126ede475d0b2fc5e310e6b,Collectible Tins 2005,CT2,6,2005-09-01
8a2b0983a931ae174d1903ad817a6f27,Forbidden Legacy,FL1,3,2005-10-01
6b6c8e6d73df5fccd1a8629a9d7c2231,Master Collection Volume 2,MC2,6,2005-10-18
005adeb3ee84ff7785b85e28469ab1f7,Dark Revelation Volume 2,DR2,228,2005-10-20
8dcba1628d21d045ba6d423ec92d921e,Structure Deck: Warrior's Triumph,SD5,36,2005-10-28
6b09ca7d52e55625acd2725095acc933,"Swedish Shonen Jump 2005, Issue 12 promotional card",JMP,1,2005-11-01
ee5482b2a7f110b46a026bba18f55d33,Tournament Pack 7,TP7,20,2005-11-01
e1add0671fa60bf37866521ce06e2094,Elemental Energy Sneak Peek Participation Card,SP1,1,2005-11-05
604434d7bc0ccd00fbf45065ed0da041,Elemental Energy,EEN,60,2005-11-16
7670cbb815516e5e73a351f96930994d,Elemental Energy: Special Edition,EEN,4,2005-11-30
57f8a90d50587ce41c0cf34af649a6bd,Pharaoh Tour 2005 promotional cards,PT1,2,2005-12-17
7bee7e2a0ae076cfc3981c24745e1921,Hobby League 2 participation card A,HL2,1,2006-01-01
08045a57d9a6e48b6b2ea14336a41030,Hobby League 2 participation card B,HL2,1,2006-01-01
55d553c89d6f81243ee43b335bd77de1,Hobby League 2 participation card C,HL2,1,2006-01-01
0c6909f9793d94009dc26b02372f917f,Hobby League 2 participation card D,HL2,1,2006-01-01
13da3adb9ba54e6f2ab27ba8e5aa1730,Hobby League 2 participation card E,HL2,1,2006-01-01
e5fcd604e1b9b42617c90b5ec20dec60,Hobby League 2 participation card F,HL2,1,2006-01-01
688c4f441e9551079313623cbcd83da7,Hobby League 3 participation card A,HL03,1,2006-01-01
e1a93c7be652266ed0e23c9c049523a1,Hobby League 3 participation card B,HL03,1,2006-01-01
52e0f3dfef6d5903979c37342525deea,Hobby League 3 participation card C,HL03,1,2006-01-01
e15692824a737340aa8f09b57edd17c6,Hobby League 3 participation card D,HL03,1,2006-01-01
4f8ba848c55ea5dd0a398097e31e2aad,Hobby League 3 participation card E,HL03,1,2006-01-01
7584d4a2df1d1eea09638b9bbd84f9bc,Hobby League 3 participation card F,HL03,1,2006-01-01
47fb7323e3b77ef706ad3ddd4bd086b2,Hobby League 3 participation card G,HL03,1,2006-01-01
3a23b93b1b44af0f98aea0607001a12e,Mattel Action Figure promotional cards: Series 1,MF01,1,2006-01-01
046e557918dd0187d75a1d735dfd7000,Mattel Action Figure promotional cards: Series 2,MF02,4,2006-01-01
81df11e271440737eb47804608ab90bb,Mattel Action Figure promotional cards: Series 3,MF03,11,2006-01-01
453abfc23d232a1b6aec30cf43e8dbff,"Shonen Jump Vol. 4, Issue 1 promotional card",JMP,1,2006-01-01
d991026469b8089918c3a63d42a1e264,Duelist League Series 9 participation card,DL9,1,2006-01-03
4268e7587719d18ce71cf16dce2ec7a5,Yu-Gi-Oh! GX Duel Academy promotional cards,GX1,3,2006-01-10
3f1a523e9f4d0cfc2c4879bc91f9e4c8,Structure Deck: Spellcaster's Judgment,SD6,36,2006-01-18
eb2bd307211b77650d375957c150172d,Duelist Pack: Chazz Princeton,DP2,30,2006-02-08
ac2756963289980cc1db9f633729f9e5,Duelist Pack: Jaden Yuki,DP1,30,2006-02-08
d2b619ff7fb17c3f10a9aef1eb386f99,Shadow of Infinity,SOI,60,2006-02-18
dd83905b6800924a02218f465aeec5c1,Shadow of Infinity Sneak Peek Participation Card,SP2,1,2006-02-18
73a3ca360da9717c1ca40d065a9ea9b4,Yu-Gi-Oh! Double Pack promotional cards,ROD,2,2006-02-22
70624e855e1e6c2e44a60de613d5b5ae,Starter Deck 2006: Special Edition,YSD,1,2006-03-01
13905affb62b9cdfa3fddf6727633c2a,Duelist Pack: Special Edition,DPK,3,2006-03-09
a66e77d5f744f2defdb8441c8b51e56e,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006 promotional cards,WC6,3,2006-03-14
1fa658e2989e1c0348488085e1ada497,Starter Deck 2006,YSD,40,2006-03-23
5f01b083de6e6e565634a89a8379f6c1,Shadow of Infinity: Special Edition,SOI,4,2006-04-01
54a36b9a4bf272f4a83389b60f1adc65,Yu-Gi-Oh! GX Special Edition,GSE,1,2006-04-01
1294b27f08d19cf5e784392447446868,Duelist League Series 10 participation card,DL10,1,2006-04-28
27be6764c64f5c6fd585a8a73f8c8eee,Duelist League Series 2 participation cards,DL2,4,2006-04-28
df5d0a9cef5d21725f2becb1487ac84e,Duelist League Series 3 participation card,DL3,1,2006-04-28
1effe29c5a469c9f4058e856094ae5be,Duelist League Series 4 participation card,DL4,1,2006-04-28
70f803d7561a659f034b48a216b42b8f,Duelist League Series 5 participation card,DL5,1,2006-04-28
b709319ce6d76aaa534ac636eef4d383,Tournament Pack 8,TP8,20,2006-04-28
b8b2ae6581daa2dbfa166a4a2d7e435e,Shonen Jump May 2006 subscription bonus,JUMP,3,2006-05-01
fe60bb159948070988579f4e81c0fe76,Shonen Jump Championship 2006 Prize Card,SJC,1,2006-05-06
2d5a61f07210e4e99789674637fedf41,Enemy of Justice Sneak Peek Participation Card,SP2,1,2006-05-13
a109244faa7673fb083f9b4fa8eb1ab7,Structure Deck: Invincible Fortress,SD7,32,2006-05-15
ae497808dae99143a58560d3b3b33d16,Enemy of Justice,EOJ,60,2006-05-17
ed78e717876aa73bd7d698c32cd4022c,Yu-Gi-Oh! World Championship 2006 prize cards,WCPS,1,2006-07-02
2dbaf025beeeb8125a16fbe342781e75,Structure Deck: Lord of the Storm,SD8,36,2006-07-12
89d981e1d9b60e35aeeb1b472aa3359f,Yu-Gi-Oh! GX Ultimate Beginner's Pack,UBP1,5,2006-07-19
669fc8c8ab46018c635bce4d3ee09f56,San Diego Comic-Con promotional cards,TKN1,4,2006-07-20
cf44353c263fa904e912948728c2f90c,Power of the Duelist Sneak Peek Participation Card,SP02,1,2006-08-05
41269c594408ce12b7197cf30413a5c4,Power of the Duelist,POTD,60,2006-08-16
aa27f961eb1d6865424920c5b0cd3c49,Collectible Tins 2006 Wave 1,CT03,3,2006-09-11
2cfb576d2c72ba61c3533b76ed94e30b,Structure Deck: Dinosaur's Rage,SD09,36,2006-10-20
9c7378e3568b94cc830d42c816ed3014,Structure Deck: Dinosaur's Rage Special Set,SD09,1,2006-10-25
a9c1614f34e36e92a8b31f39e368f9ca,Pharaoh Tour 2006 promotional cards,PT02,2,2006-10-28
6fbe68b293a64b234523408f38a85a71,Collectible Tins 2006 Wave 2,CT03,3,2006-11-01
6004b8a821df4ba436baccdd29b2d10e,"Shonen Jump Vol. 4, Issue 11 promotional card",JUMP,1,2006-11-01
801283d522777c798d319daa25e7e228,Cyberdark Impact Sneak Peek Participation Card,SP02,1,2006-11-04
4fa16764c030e09bcdca55f30bf13ab5,Champion Pack: Game One,CP01,20,2006-11-11
1573fd4c7a1bb2f6c591ecbaec857924,Ultimate Edition 2,UE02,1,2006-11-11
bd20a29fd7409d01015df4f26cabc70a,Cyberdark Impact,CDIP,60,2006-11-15
90cf34c549bbe2a042318aa655bd001e,Yu-Gi-Oh! GX Tag Force promotional cards,GX02,3,2006-11-16
506f3b6d6b69648933ac22ed31aa737b,Dark Revelation Volume 3,DR3,240,2006-11-25
c5cfe9c4a03605956847c583b5f4fcbb,"Shonen Jump Vol. 4, Issue 12 promotional card",JUMP,1,2006-12-01
b4c2b2a11a308b6c307dd18df35ffe3e,McDonald's Promotional Cards 2,MDP2,20,2006-12-22
06f37ad44d22e4bffc9335cf8115f046,Hobby League 4 participation card A,HL04,1,2007-01-01
7f519464251554697590de5a50bc5981,Hobby League 4 participation card B,HL04,1,2007-01-01
0bd1f1f0684b27baf8128d04df2595da,Hobby League 4 participation card C,HL04,1,2007-01-01
70bea4bad1e15dd6aec600a03694390a,Hobby League 4 participation card F,HL04,1,2007-01-01
856f5e96b263b8a9d48f096a6857c83b,Hobby League 5 participation card A,HL05,1,2007-01-01
f7102e6942a62f7d58ad2f752cc7fdee,Hobby League 5 participation card B,HL05,1,2007-01-01
aa8ec494b5d43a8a5a9229c2b3c5fd52,Hobby League 5 participation card C,HL05,1,2007-01-01
87e126a0ea5a1f9e84f81db8a50a0540,Hobby League 5 participation card D,HL05,1,2007-01-01
cbc7a98d4032116d3150c53239891df8,Hobby League 5 participation card E,HL05,1,2007-01-01
abc2e326b2af42996d49ac3f10335d6f,Hobby League 5 participation card F,HL05,1,2007-01-01
46253a68d158a2cc239688a8326f1e3e,"Shonen Jump Vol. 5, Issue 1 promotional card",JUMP,1,2007-01-01
bdcbbb178ee58119832c10320e921e5b,Yu-Gi-Oh! GX Spirit Caller promotional cards,GX03,3,2007-01-02
6cc97cac321171334957ac2940d7a39c,Structure Deck: Machine Re-Volt,SD10,37,2007-01-17
d2f1f4e8b1860c1eda1d3088d7f0f109,Shonen Jump Championship 2007 Prize Card A,SJCS,1,2007-01-27
05f96b08baef7c4e041e8473885598fc,Champion Pack: Game Two,CP02,20,2007-02-06
24e104e2821b5b4ca2fb43d044e32baf,Duelist Pack: Aster Phoenix,DP05,30,2007-02-07
9b2a1718ef262a0047f51664f55117ff,Duelist Pack: Jaden Yuki 2,DP03,30,2007-02-07
1981e83c7b414e40fe7ad453bca372c4,Strike of Neos Sneak Peek Participation Card,STON,1,2007-02-24
78fc98f8812edc5481892f32793a4e25,Strike of Neos,STON,69,2007-02-28
10f3aae15dfe6018d8a59325491f2fe5,Duelist Pack: Zane Truesdale,DP04,30,2007-03-07
44725bac14f37efa4215e2d16913782f,Strike of Neos: Special Edition,STON,2,2007-03-14
aa8f78ed78a5e26bd5728f2ee850f96c,Yu-Gi-Oh! World Championship 2007 promotional cards,WC07,3,2007-03-20
08e8e95b88f731c4a5eacdf44a70870b,"Shonen Jump Vol. 5, Issue 4 promotional card",JUMP,1,2007-04-21
fe0f9253662e0bcd321723eee0951e3d,Force of the Breaker Sneak Peek Participation Card,FOTB,1,2007-05-05
712f57be1e33d19d64131faaedb72667,Champion Pack: Game Three,CP03,20,2007-05-15
057bbb1a0e320cf490345e0918075fb4,Force of the Breaker,FOTB,69,2007-05-16
0d8af83b9e1bd9af9ad06ccbbb61fb1c,"Shonen Jump Vol. 5, Issue 6 promotional card",JUMP,1,2007-06-01
39aa27ff53e5f1ec7213677e1f70f820,Force of the Breaker: Special Edition,FOTB,2,2007-06-25
ce33771773f72934f3ad294df559b31b,Shonen Jump 2007 subscription bonus,JUMP,2,2007-07-15
c85c809a572582346029a13832b81033,Starter Deck: Jaden Yuki,YSDJ,41,2007-07-25
7b7afc8574130f2a6f1eee42ab0d11ad,Starter Deck: Syrus Truesdale,YSDS,41,2007-07-25
8e17cf648214fe19035492ab3a06baa8,Premium Pack (TCG),PP01,15,2007-07-26
a186ea3ca338aa1962b8a2868bf4d557,Yu-Gi-Oh! World Championship 2007 prize cards,WCPS,3,2007-07-28
f9a1e3d93ace7b2d47c8403dc6a19908,Hobby League 4 participation card D,HL04,1,2007-08-04
f00038171e418de7184462bb3f037603,Tactical Evolution Sneak Peek Participation Card,TAEV,1,2007-08-04
b4168b8fb64c4ed7eaabb68c4dceff04,Tactical Evolution,TAEV,90,2007-08-15
34da245d1cf1aeaa39f5c6a84b120820,Shonen Jump Championship 2007 Prize Card B,SJCS,1,2007-08-18
6526aeb31cd1f9e16933648ae5805c3b,Collectible Tins 2007 Wave 1,CT04,3,2007-08-29
2611dc467efc0c8ec70726585fac147f,"Shonen Jump Vol. 5, Issue 9 promotional card",JUMP,1,2007-09-01
9577da77cafee3a16f17f676edcf6b18,Champion Pack: Game Four,CP04,20,2007-09-06
6232bf882f44cb97f956b2013e76c39c,Tactical Evolution: Special Edition,TAEV,2,2007-09-12
10873339fa21391092665bfc0897f22e,Yu-Gi-Oh! GX Tag Force 2 promotional cards,GX04,3,2007-09-18
67ca8a8694c50c804a76888aaaaf2683,Pharaoh Tour 2007 promotional cards,PT03,2,2007-10-13
ea07a957ab3d336738895f9a03d805a0,Rise of the Dragon Lords Structure Deck,SDRL,37,2007-10-24
fecd74281c6f2ebad2a9396fa0799dcd,"Shonen Jump Vol. 5, Issue 11 promotional card",JUMP,1,2007-11-01
459a3041f7777f4dc5f7a105d038d609,GX Next Generation,GXNG,1,2007-11-03
5a51b81a38c2f3622cfb5e612ff7f09f,Gladiator's Assault Sneak Peek Participation Card,GLAS,1,2007-11-03
afea428b7ed8e653978ded579d685253,Yu-Gi-Oh! GX Volume 1 promotional card,YG01,1,2007-11-06
d247e70dac8651ae5f9f40de92908189,Hobby League 4 participation card E,HL04,1,2007-11-10
d31443c872025255c21c752504a8304b,Yu-Gi-Oh! Elemental Hero Collection 1,EHC1,4,2007-11-13
078b8439b3245263c5cca7eb1094eafa,Yu-Gi-Oh! Elemental Hero Collection 2,EHC2,4,2007-11-13
e748b854ba70343861902208384941cd,Dark Revelation Volume 4,DR04,245,2007-11-14
deb3b36fda4262b1185a39ded89f1da5,Gladiator's Assault,GLAS,95,2007-11-14
919152af7d953f1a4a143dfb78a51607,Light and Darkness Power Pack,LDPP,1,2007-11-14
13d0344eebc2d41909f4e2fb1588adfc,Collectible Tins 2007 Wave 2,CT04,3,2007-11-15
4cb2cbce30f38e1afd9af10ce4838f1c,Yu-Gi-Oh! GX Card Almanac promotional cards,YDB1,3,2007-11-30
e1aadd6ce3c0fccf7f52793f917997c2,Yu-Gi-Oh! World Championship 2008 promotional cards,WC08,3,2007-12-04
e9df28d70a48b76c79b664703f811f51,Yu-Gi-Oh! GX Tag Force Evolution promotional cards,GX05,3,2007-12-07
f30b792cc2e1020f8984cedd356126e1,Gladiator's Assault: Special Edition,GLAS,2,2007-12-12
b567c315179523cb096c1e3a673c324e,Hobby League 6 participation card B,HL06,1,2008-01-01
67634fda84ba920be9150f9bddabe69d,Hobby League 6 participation card C,HL06,1,2008-01-01
dcaa3605b3b378558051c6b1380d2394,Hobby League 6 participation card D,HL06,1,2008-01-01
29a7c67d515dd439a34860a0ff860f4d,Hobby League 6 participation card E,HL06,1,2008-01-01
8fbbe7ae5fb4c4700f74be10a0ff18c0,Hobby League 6 participation card F,HL06,1,2008-01-01
182c4f702e7717fb177fc777a57ba8f7,Hobby League 7 participation card A,HL07,1,2008-01-01
f5644420c8654cb07fc18e6e71c03e78,Hobby League 7 participation card B,HL07,1,2008-01-01
c2f3bf5c159263f4439fa2a79d6a3b78,Hobby League 7 participation card C,HL07,1,2008-01-01
337bd77d5735fdb9fe5fbf185831cbd0,Hobby League 7 participation card D,HL07,1,2008-01-01
f824e89dd3b5a38c6fc96c848ab09b38,Hobby League 7 participation card E,HL07,1,2008-01-01
ff9accf348a3c48c7580727c4252827c,Hobby League 7 participation card F,HL07,1,2008-01-01
3cd97987a400743a95a751604234221f,"Shonen Jump Vol. 6, Issue 1 promotional card",JUMP,1,2008-01-01
d6e24e5ea5971eb002b62419730fa0ff,Champion Pack: Game Five,CP05,20,2008-01-08
73f83d4d520c1f1259b3af534a413017,Limited Edition 1,JUMP,4,2008-01-16
96865db94023bf70474f8653ebdaafba,Hobby League 6 participation card A,HL06,1,2008-01-21
e560ca9aadd19379ece74f3461388f2e,Duelist Pack: Jaden Yuki 3,DP06,25,2008-01-26
ec35152d91b7633ebbd0e8e6156a4813,Duelist Pack: Jesse Anderson,DP07,25,2008-01-26
11320e6cb702cd604b5b8235c3804dab,Phantom Darkness Sneak Peek Participation Card,PTDN,1,2008-01-26
315f5b3773eb71e19c9b218fbb4a6284,"Shonen Jump Vol. 6, Issue 3 promotional card",JUMP,1,2008-02-01
